,sigma_mi,evoid_ratio,psi,eta,eta/Mtheta,theta,Dp,K,G,iplas,e,q,p,sx,sy,sz,sxy,ea,eps_v,eps_1,eps_2,eps_3,phase,s1,s2,s3,Mtheta,xi_i,Mi
48,301.955291748047,0.92323511838913,0.0910094678401947,1.11773443222046,0.931445360183716,0.523598790168762,-0.0648020437571272,76453.625,57340.22265625,0,0.448325273381496,300.000015258789,268.400075276693,168.40007019043,468.400085449219,168.40007019043,-1.21675149745061e-12,2.34832667438961,-3.44498177456696,0.0234832667438961,0.00548327830214951,0.00548327830214951,1,468.400085449219,168.400073410237,168.400066970623,1.2000000000000008,4.444444444444445,1.0584297166930312
49,301.955291748047,0.923305749893189,0.0907654836773873,1.1295177936554,0.941264808177948,0.523598790168762,-0.0766952327444101,76053.796875,57040.34375,0,0.44838036795669,299.999984741211,265.600077311198,165.600082397461,465.600067138672,165.600082397461,-1.1692311084211e-12,2.34710161270919,-3.44130880288734,0.0234710161270919,0.00547104203838062,0.00547104203838062,1,465.600067138672,165.600082397461,165.600082397461,1.2000000253296013,4.444444444444445,1.0588092699622997
50,301.955291748047,0.923376739025117,0.0905185341835022,1.14155220985413,0.951293468475342,0.523598790168762,-0.0888401015368902,75651.84375,56738.8828125,0,0.448435714064523,300.0,262.800079345703,162.800079345703,462.800079345703,162.800079345703,-1.14681632421757e-12,2.34587206084451,-3.43761906236517,0.0234587206084451,0.00545874227029006,0.00545874227029006,1,462.800079345703,162.80008095855,162.800077732856,1.2000000501251413,4.444444444444445,1.059193435513623
51,301.955291748047,0.923448085784912,0.0902685672044754,1.15384578704834,0.961538195610047,0.523598790168762,-0.101244767743138,75247.75,56435.8125,0,0.448491390883182,300.000015258789,260.000081380208,160.000076293945,460.000091552734,160.000076293945,-1.05729336459415e-12,2.3446345144465996,-3.43390727445451,0.023446345144466,0.00544637137280022,0.00544637137280022,1,460.000091552734,160.000079018533,160.000073569357,1.1999999504089212,4.444444444444445,1.0595821850048501
52,301.955291748047,0.923519849777222,0.0900155007839203,1.16640710830689,0.972005903720856,0.523598790168762,-0.113917698070313,74841.4765625,56131.10546875,0,0.448547347156292,299.999984741211,257.200083414714,157.200088500977,457.200073242188,157.200088500977,-1.16957948843864e-12,2.34339162892329,-3.43017685624721,0.0234339162892329,0.00543392440721994,0.00543392440721994,1,457.200073242188,157.200088500977,157.200088500977,1.2000000245285165,4.444444444444445,1.0599759093358208
53,301.955291748047,0.923592031002045,0.0897592827677727,1.1792448759079,0.982704102993012,0.523598790168762,-0.12686775624752,74432.9765625,55824.734375,0,0.448603620180909,300.0,254.400085449219,154.400085449219,454.400085449219,154.400085449219,-1.1557687021784e-12,2.34214147264079,-3.42642532127275,0.0234214147264079,0.00542142556932252,0.00542142556932252,1,454.400085449219,154.400086346074,154.400084552363,1.1999999514770374,4.444444444444445,1.0603744061508178
54,301.955291748047,0.923664569854736,0.0894998237490654,1.19236838817596,0.993640363216401,0.523598790168762,-0.140104160396513,74022.234375,55516.671875,0,0.448660190318731,300.000015258789,251.600087483724,151.600082397461,451.60009765625,151.600082397461,-1.0416067729442e-12,2.3408854714466,-3.4226539787512595,0.023408854714466,0.00540884872999209,0.00540884872999209,1,451.60009765625,151.600082397461,151.600082397461,1.1999999520110867,4.444444444444445,1.0607780095245767
55,301.955291748047,0.923737585544586,0.0892370641231537,1.20578742027283,1.00482285022736,0.523598790168762,-0.153636607617675,73609.1875,55206.89453125,0,0.448717106379253,300.0,248.800079345703,148.800079345703,448.800079345703,148.800079345703,-1.17591024969603e-12,2.33961963749226,-3.4188595747164796,0.0233961963749226,0.00539619985913411,0.00539619985913411,1,448.800079345703,148.800080955979,148.800077735427,1.1999999999999982,4.444444444444445,1.0611867891417592
56,301.955291748047,0.923810958862305,0.0889709144830704,1.21951174736023,1.01625978946686,0.523598790168762,-0.167475149035454,73193.8203125,54895.36328125,0,0.448774305978015,300.0,246.000091552734,146.000091552734,446.000091552734,146.000091552734,-1.0489023699702e-12,2.33834927293831,-3.41504626813236,0.0233834927293831,0.00538348553844544,0.00538348553844544,1,446.000091552734,146.000093139849,146.00008996562,1.1999999999999982,4.444444444444445,1.061600799693
57,301.955291748047,0.923884749412536,0.088701292872429,1.23355221748352,1.02796018123627,0.523598790168762,-0.181630373001099,72776.078125,54582.05859375,0,0.448831846696141,300.000015258789,243.20009358724,143.200088500977,443.200103759766,143.200088500977,-1.07552074343113e-12,2.33706893795432,-3.4112102202572903,0.0233706893795432,0.00537071143082034,0.00537071143082034,1,443.200103759766,143.200088500977,143.200088500977,1.1999999999999962,4.444444444444445,1.0620202110873294
58,301.955291748047,0.923959016799927,0.0884281322360039,1.24791967868805,1.03993308544159,0.523598790168762,-0.196113333106041,72355.921875,54266.94140625,0,0.4488897347692,300.0,240.400085449219,140.400085449219,440.400085449219,140.400085449219,-9.83171566902714e-13,2.33578266119779,-3.4073510153866495,0.0233578266119779,0.00535784944994324,0.00535784944994324,1,440.400085449219,140.400086332001,140.400084566437,1.1999999770736614,4.444444444444445,1.0624451073345689
59,301.955291748047,0.924033641815186,0.0881513357162476,1.26262581348419,1.05218815803528,0.523598790168762,-0.210935592651367,71933.3203125,53949.98828125,0,0.448947977643151,300.0,237.60009765625,137.60009765625,437.60009765625,137.60009765625,-9.9188450497401e-13,2.33448937331707,-3.40346815712325,0.0233448937331707,0.00534489216171857,0.00534489216171857,1,437.60009765625,137.600099249194,137.600096063306,1.2000000226593064,4.444444444444445,1.0628757200669698
60,301.955291748047,0.924108803272247,0.0878708213567734,1.27768266201019,1.06473553180695,0.523598790168762,-0.226109289881847,71508.2109375,53631.16015625,0,0.449006517729028,300.000015258789,234.800099690755,134.800094604492,434.800109863281,134.800094604492,-9.30716393797721e-13,2.33318997404128,-3.3995654847315,0.0233318997404128,0.00533188316453155,0.00533188316453155,1,434.800109863281,134.800094604492,134.800094604492,1.2000000223922742,4.444444444444445,1.0633120755088874
61,301.955291748047,0.924184381961823,0.087586484849453,1.29310286045075,1.07758569717407,0.523598790168762,-0.241647133429244,71080.5625,53310.421875,0,0.449065434407637,299.999984741211,232.00010172526,132.000106811523,432.000091552735,132.000106811523,-9.40199682599625e-13,2.33187944665293,-3.39563770615751,0.0233187944665293,0.00531879529436852,0.00531879529436852,1,432.000091552735,132.00010835499,132.000105268057,1.200000022125262,4.444444444444445,1.0637543765140542
